amoblado,bathroom,baulera,bedroom,dimension,garage,latitud,longitud,neighborhood,price,status,type_offer,year_built,riesgo
0,5.0,0,3.0,401,3,-16.571213,-68.091972,Mallasilla,540000.0,2,Venta,1990.0,alto
0,3.0,0,3.0,512,2,-16.534685,-68.07798000000001,Achumani,550000.0,2,Venta,,alto
0,6.0,0,4.0,413,2,-16.551336,-68.070038,Auquisamaña,360000.0,2,Venta,,bajo
0,3.0,0,3.0,670,3,-16.543612,-68.082893,Calacoto,1050000.0,1,Venta,2014.0,bajo
0,6.0,0,4.0,1400,6,-16.547047,-68.08815799999999,La Florida,1700000.0,1,Venta,,moderado
0,3.0,0,3.0,440,2,-16.551388,-68.084808,La Florida,495000.0,2,Venta,,moderado
0,4.0,0,3.0,152,3,-16.547148,-68.045662,Chasquipampa,149000.0,2,Venta,,bajo
0,8.0,0,6.0,677,5,-16.520359,-68.08635699999999,Irpavi,799000.0,2,Venta,,moderado
0,4.0,0,4.0,307,1,-16.540758,-68.063416,Cota Cota,170000.0,2,Venta,,moderado
0,4.0,0,3.0,300,3,-16.514236,-68.058945,Achumani,237000.0,1,Venta,,alto
0,4.0,0,3.0,340,2,-16.542582,-68.06079100000001,Cota Cota,415000.0,2,Venta,1996.0,moderado
0,5.0,0,4.0,420,3,-16.517899,-68.062874,Achumani,500000.0,2,Venta,2010.0,alto
0,4.0,0,3.0,350,4,-16.543179000000002,-68.07083100000001,Los Pinos,650000.0,2,Venta,,moderado
0,5.0,0,5.0,550,4,-16.541122,-68.087875,Calacoto,1600000.0,2,Venta,2007.0,bajo
0,6.0,0,5.0,477,3,-16.542171,-68.076035,Calacoto,445000.0,2,Venta,,bajo
0,6.0,0,4.0,280,2,-16.514395,-68.082565,Alto Irpavi,235000.0,2,Venta,,bajo
0,2.0,0,2.0,349,0,-16.524441,-68.110016,Obrajes,170000.0,2,Venta,,bajo
0,5.0,0,3.0,410,2,-16.554102,-68.08163499999999,La Florida,483000.0,1,Venta,2019.0,moderado
0,5.0,0,3.0,415,2,-16.520739000000003,-68.06369000000001,Achumani,345000.0,2,Venta,,alto
0,6.0,0,5.0,515,4,-16.500849,-68.082352,Irpavi,810000.0,2,Venta,1999.0,moderado
0,8.0,0,6.0,690,2,-16.544395,-68.065979,Cota Cota,610000.0,2,Venta,,moderado
0,5.0,0,4.0,462,3,-16.52046,-68.062073,Achumani,380000.0,2,Venta,2009.0,alto
0,7.0,0,9.0,423,3,-16.510656,-68.061501,Achumani,198000.0,1,Venta,,alto
0,5.0,0,4.0,300,3,-16.563131,-68.102333,Mallasilla,368000.0,2,Venta,2002.0,alto
0,3.0,0,9.0,416,0,-16.497734,-68.090775,Villa San Antonio,330000.0,2,Venta,,alto
0,7.0,0,5.0,425,3,-16.523042999999998,-68.06691,Achumani,485000.0,2,Venta,2010.0,alto
0,4.0,0,4.0,270,2,-16.552073999999998,-68.083115,La Florida,340000.0,2,Venta,2012.0,moderado
0,15.0,0,13.0,1438,8,-16.544447,-68.065163,Cota Cota,1400000.0,2,Venta,,moderado
0,3.0,0,4.0,205,2,-16.563457,-68.105331,Mallasilla,211000.0,1,Venta,2019.0,alto
0,3.0,0,4.0,304,1,-16.563168,-68.104889,Mallasilla,201000.0,1,Venta,2019.0,alto
0,5.0,0,4.0,252,2,-16.563285999999998,-68.105133,Mallasilla,222000.0,1,Venta,2019.0,alto
0,2.0,0,2.0,200,2,-16.532688,-68.074715,Achumani,350000.0,2,Venta,2011.0,alto
0,7.0,0,5.0,485,2,-16.550635999999997,-68.069687,Auquisamaña,277000.0,1,Venta,,bajo
0,4.0,0,5.0,250,3,-16.513678,-68.053596,Achumani,169000.0,1,Venta,2019.0,alto
0,5.0,0,4.0,420,1,-16.516829,-68.064293,Achumani,550000.0,2,Venta,,alto
0,3.0,0,3.0,187,2,-16.544007999999998,-68.054024,Chasquipampa,240000.0,2,Venta,,bajo
0,4.0,0,3.0,380,3,-16.563084,-68.09684,Mallasilla,274000.0,2,Venta,,alto
0,5.0,0,6.0,376,4,-16.525633,-68.126923,Llojeta,320000.0,2,Venta,1997.0,alto
0,7.0,0,4.0,604,4,-16.549946,-68.07412,Auquisamaña,865000.0,2,Venta,2013.0,bajo
0,4.0,0,4.0,304,2,-16.544447,-68.065163,Cota Cota,370000.0,2,Venta,,moderado
0,3.0,0,3.0,183,2,-16.522054999999998,-68.054893,Achumani,168000.0,2,Venta,,alto
0,3.0,0,9.0,678,2,-16.539618,-68.096535,Seguencoma,420000.0,2,Venta,1975.0,bajo
0,4.0,0,4.0,280,3,-16.543776,-68.069511,Cota Cota,430000.0,2,Venta,2000.0,moderado
0,4.0,0,3.0,280,2,-16.532463,-68.07330300000001,Achumani,360000.0,2,Venta,2014.0,alto
0,5.0,0,4.0,330,3,-16.522072,-68.062073,Achumani,395000.0,2,Venta,,alto
0,5.0,0,5.0,530,5,-16.529293,-68.102722,Obrajes,1100000.0,2,Venta,1997.0,bajo
0,5.0,0,4.0,470,2,-16.535742000000003,-68.07465400000001,Achumani,369000.0,2,Venta,,alto
0,6.0,0,5.0,280,3,-16.514523999999998,-68.05901300000001,Achumani,320000.0,2,Venta,2012.0,alto
0,1.0,0,5.0,320,3,-16.542665,-68.06809200000001,Calacoto,460000.0,2,Venta,,bajo
0,5.0,0,4.0,400,2,-16.540976999999998,-68.085983,Calacoto,1200000.0,2,Venta,,bajo
0,6.0,0,6.0,485,2,-16.557638,-68.098846,Aranjuez,350000.0,2,Venta,,moderado
0,4.0,0,4.0,209,3,-16.531843,-68.037132,Ovejuyo,280000.0,2,Venta,2018.0,moderado
0,7.0,0,5.0,494,4,-16.511129,-68.05551899999999,Achumani,560000.0,2,Venta,2002.0,alto
0,7.0,0,7.0,550,4,-16.543509,-68.06154599999999,Cota Cota,650000.0,2,Venta,1992.0,moderado
0,5.0,0,4.0,620,5,-16.537254,-68.072968,Calacoto,890000.0,2,Venta,,bajo
0,5.0,0,4.0,374,2,-16.517032999999998,-68.087242,Irpavi,315000.0,2,Venta,,moderado
0,3.0,0,5.0,700,0,-16.523229999999998,-68.061745,Achumani,480000.0,2,Venta,,alto
0,5.0,0,5.0,550,3,-16.547911,-68.067444,Auquisamaña,750000.0,2,Venta,1994.0,bajo
0,6.0,0,4.0,378,2,-16.557436,-68.104431,Aranjuez,299000.0,2,Venta,,moderado
0,6.0,0,4.0,345,2,-16.512421,-68.057358,Achumani,375000.0,2,Venta,,alto
0,7.0,0,4.0,400,4,-16.536821,-68.097122,Seguencoma,480000.0,1,Venta,2003.0,bajo
0,5.0,0,4.0,458,2,-16.528246,-68.102898,Obrajes,700000.0,2,Venta,,bajo
0,5.0,0,4.0,490,3,-16.521314999999998,-68.061523,Achumani,350000.0,2,Venta,2007.0,alto
0,2.0,0,4.0,280,2,-16.521849,-68.060905,Achumani,165000.0,2,Venta,,alto
0,2.0,0,15.0,1500,7,-16.49164,-68.138237,Centro,1280000.0,2,Venta,,bajo
0,13.0,0,10.0,924,2,-16.564792999999998,-68.112801,Mallasilla,980000.0,2,Venta,1998.0,alto
0,5.0,0,5.0,300,2,-16.536985,-68.04244200000001,Chasquipampa,270000.0,2,Venta,2005.0,bajo
0,6.0,0,4.0,375,2,-16.546511,-68.069405,Calacoto,410000.0,2,Venta,,bajo
0,4.0,0,12.0,400,2,-16.543734,-68.068993,Cota Cota,780000.0,2,Venta,1994.0,moderado
0,6.0,0,4.0,345,3,-16.514828,-68.060257,Achumani,360000.0,2,Venta,,alto
0,3.0,0,3.0,442,3,-16.539442,-68.08094799999999,San Miguel,775000.0,2,Venta,,bajo
0,4.0,0,4.0,700,2,-16.53055,-68.07643900000001,Achumani,430000.0,2,Venta,,alto
0,6.0,0,3.0,300,3,-16.550678,-68.085625,La Florida,440000.0,1,Venta,2010.0,moderado
0,3.0,0,4.0,209,1,-16.563347,-68.105347,Mallasilla,199000.0,1,Venta,2019.0,alto
0,4.0,0,3.0,260,2,-16.508095,-68.053833,Achumani,210000.0,1,Venta,2019.0,alto
0,4.0,0,4.0,450,10,-16.669477,-68.011597,Mecapaca,290000.0,1,Venta,2014.0,alto
0,4.0,0,5.0,280,4,-16.521725,-68.060249,Achumani,340000.0,2,Venta,2009.0,alto
0,4.0,0,4.0,436,2,-16.531269,-68.095062,Bella Vista,570000.0,2,Venta,,moderado
0,5.0,0,4.0,557,3,-16.541328,-68.08330500000001,Calacoto,1320000.0,2,Venta,1990.0,bajo
0,8.0,0,14.0,600,1,-16.512918,-68.140167,Tembladerani,460000.0,2,Venta,2005.0,moderado
0,8.0,0,35.0,1500,6,-16.486256,-68.141586,Centro,1280000.0,2,Venta,,bajo
0,5.0,0,16.0,699,1,-16.511629,-68.12162,San Jorge,950000.0,2,Venta,1970.0,muy bajo
0,5.0,0,6.0,300,2,-16.492722,-68.09992199999999,Pampahasi,163000.0,1,Venta,2019.0,bajo
0,3.0,0,3.0,398,3,-16.518887,-68.06175999999999,Achumani,720000.0,2,Venta,,alto
0,7.0,0,4.0,620,4,-16.556732,-68.09764100000001,Aranjuez,885000.0,2,Venta,2015.0,moderado
0,4.0,0,4.0,216,2,-16.562946,-68.104889,Mallasilla,219000.0,1,Venta,2019.0,alto
0,4.0,0,3.0,280,2,-16.519669,-68.06532299999999,Achumani,240000.0,2,Venta,2010.0,alto
0,3.0,0,5.0,571,2,-16.522629000000002,-68.114052,Obrajes,380000.0,2,Venta,1984.0,bajo
0,3.0,0,4.0,311,2,-16.54936,-68.076736,Auquisamaña,250000.0,2,Venta,,bajo
0,4.0,0,4.0,225,2,-16.562936999999998,-68.104958,Mallasilla,228000.0,1,Venta,2019.0,alto
0,4.0,0,4.0,316,3,-16.535045999999998,-68.069473,Achumani,270000.0,2,Venta,2002.0,alto
0,5.0,0,3.0,308,4,-16.548328,-68.07034300000001,Auquisamaña,240000.0,2,Venta,,bajo
0,4.0,0,4.0,262,0,-16.525783999999998,-68.086235,Irpavi,279000.0,2,Venta,,moderado
0,4.0,0,5.0,333,2,-16.51738,-68.062973,Achumani,220000.0,1,Venta,,alto
0,5.0,0,5.0,290,2,-16.516088,-68.06517,Achumani,315000.0,1,Venta,2012.0,alto
0,3.0,0,4.0,280,3,-16.531763,-68.063477,Achumani,110000.0,1,Venta,2019.0,alto
0,5.0,0,6.0,270,3,-16.569035,-68.118149,Mallasilla,239000.0,1,Venta,2019.0,alto
0,5.0,0,5.0,550,5,-16.540701000000002,-68.07159399999999,Cota Cota,630000.0,2,Venta,,moderado
0,6.0,0,4.0,460,8,-16.523289000000002,-68.05438199999999,Achumani,320000.0,2,Venta,2010.0,alto
0,8.0,0,5.0,597,2,-16.529888,-68.083839,Irpavi,390000.0,2,Venta,,moderado
0,5.0,0,4.0,385,2,-16.525783999999998,-68.087418,Irpavi,335000.0,2,Venta,2000.0,moderado
0,5.0,0,3.0,310,2,-16.567923,-68.10141,Mallasilla,280000.0,2,Venta,,alto
0,5.0,0,4.0,370,1,-16.566319,-68.106049,Mallasilla,290000.0,2,Venta,2007.0,alto
0,3.0,0,4.0,274,2,-16.562513,-68.099525,Mallasilla,285000.0,1,Venta,2018.0,alto
0,5.0,0,3.0,300,2,-16.549001999999998,-68.085922,La Florida,440000.0,1,Venta,2011.0,moderado
0,3.0,0,3.0,291,4,-16.534788,-68.076736,Achumani,424000.0,2,Venta,,alto
0,6.0,0,4.0,1400,6,-16.530298000000002,-68.05154399999999,Achumani,480000.0,2,Venta,,alto
0,4.0,0,4.0,480,2,-16.535877,-68.07351700000001,Achumani,350000.0,2,Venta,1980.0,alto
0,6.0,0,4.0,1400,6,-16.530298000000002,-68.05154399999999,Achumani,480000.0,2,Venta,,alto
0,4.0,0,5.0,442,3,-16.521828,-68.08219100000001,Alto Irpavi,290000.0,2,Venta,2000.0,bajo
0,5.0,0,6.0,365,3,-16.514671,-68.059669,Achumani,290000.0,2,Venta,1993.0,alto
0,3.0,0,3.0,150,2,-16.503864,-68.076904,Irpavi,160000.0,2,Venta,,moderado
0,3.0,0,3.0,150,2,-16.503864,-68.076904,Irpavi,160000.0,2,Venta,,moderado
0,5.0,0,5.0,290,5,-16.576521,-68.078659,Mallasa,370000.0,2,Venta,2006.0,alto
0,6.0,0,5.0,424,3,-16.551737,-68.066109,Auquisamaña,750000.0,2,Venta,,bajo
0,6.0,0,5.0,424,3,-16.551737,-68.066109,Auquisamaña,750000.0,2,Venta,,bajo
0,6.0,0,6.0,470,3,-16.521128,-68.081863,Alto Irpavi,315000.0,2,Venta,,bajo
0,4.0,0,5.0,536,4,-16.548656,-68.086311,La Florida,595000.0,2,Venta,1985.0,moderado
0,4.0,0,3.0,220,4,-16.51943,-68.059784,Achumani,243000.0,2,Venta,,alto
0,6.0,0,6.0,470,3,-16.521128,-68.081863,Alto Irpavi,315000.0,2,Venta,,bajo
0,4.0,0,3.0,220,4,-16.518841000000002,-68.06289699999999,Achumani,243000.0,2,Venta,,alto
0,5.0,0,4.0,375,4,-16.52313,-68.058601,Achumani,330000.0,2,Venta,,alto
0,5.0,0,3.0,250,2,-16.527801999999998,-68.065552,Achumani,286000.0,1,Venta,2018.0,alto
0,6.0,0,5.0,760,5,-16.549126,-68.08414499999999,La Florida,600000.0,2,Venta,2010.0,moderado
0,4.0,0,3.0,291,4,-16.536001000000002,-68.076973,Achumani,415000.0,2,Venta,,alto
0,3.0,0,3.0,181,2,-16.52103,-68.06079100000001,Achumani,305000.0,2,Venta,,alto
0,2.0,0,6.0,200,2,-16.521445999999997,-68.108292,Alto Obrajes,220000.0,2,Venta,1978.0,moderado
0,4.0,0,3.0,240,3,-16.510842999999998,-68.057373,Achumani,188000.0,1,Venta,,alto
0,3.0,0,3.0,181,2,-16.520676,-68.061317,Achumani,305000.0,2,Venta,,alto
0,4.0,0,3.0,300,2,-16.544447,-68.074432,Los Pinos,120000.0,2,Venta,,moderado
0,6.0,0,4.0,519,2,-16.509783,-68.054062,Achumani,790000.0,2,Venta,,alto
0,7.0,0,5.0,380,4,-16.56233,-68.100098,Mallasilla,328000.0,2,Venta,,alto
0,6.0,0,4.0,519,2,-16.509783,-68.054062,Achumani,790000.0,2,Venta,,alto
0,4.0,0,3.0,220,3,-16.538385,-68.042877,Chasquipampa,158000.0,2,Venta,2005.0,bajo
0,7.0,0,5.0,380,4,-16.56233,-68.100098,Mallasilla,328000.0,2,Venta,,alto
0,6.0,0,9.0,880,2,-16.520243,-68.109451,Alto Obrajes,380000.0,2,Venta,1995.0,moderado
0,4.0,0,4.0,400,5,-16.50466,-68.082024,Irpavi,350000.0,2,Venta,2005.0,moderado
0,7.0,0,4.0,600,5,-16.542417999999998,-68.087929,Calacoto,1500000.0,2,Venta,,bajo
0,4.0,0,4.0,400,4,-16.546265,-68.066666,Auquisamaña,360000.0,2,Venta,2000.0,bajo
0,2.0,0,10.0,380,4,-16.510399,-68.12915799999999,Sopocachi,300000.0,2,Venta,1950.0,moderado
0,4.0,0,3.0,275,2,-16.518723,-68.060303,Achumani,250000.0,1,Venta,2018.0,alto
0,8.0,0,7.0,600,2,-16.487818,-68.161148,El Tejar,260000.0,2,Venta,,moderado
0,5.0,0,4.0,446,3,-16.520546,-68.103096,Alto Obrajes,345000.0,2,Venta,,moderado
0,5.0,0,4.0,400,3,-16.548178,-68.087639,La Florida,640000.0,2,Venta,2005.0,moderado
0,4.0,0,4.0,292,3,-16.547642,-68.078094,Auquisamaña,260000.0,2,Venta,,bajo
0,4.0,0,4.0,280,4,-16.508574,-68.124153,Sopocachi,410000.0,2,Venta,2000.0,moderado
0,5.0,0,4.0,460,6,-16.523577,-68.05259699999999,Achumani,320000.0,2,Venta,2012.0,alto
0,5.0,0,3.0,300,2,-16.54711,-68.084724,La Florida,440000.0,2,Venta,2010.0,moderado
0,5.0,0,3.0,290,3,-16.515877,-68.057846,Achumani,285000.0,2,Venta,,alto
0,7.0,0,4.0,400,2,-16.540594,-68.066994,Cota Cota,580000.0,2,Venta,1998.0,moderado
0,5.0,0,5.0,380,4,-16.562739999999998,-68.099571,Mallasilla,320000.0,2,Venta,2015.0,alto
0,5.0,0,3.0,324,4,-16.558641,-68.093307,Aranjuez,289000.0,1,Venta,2018.0,moderado
0,5.0,0,4.0,500,2,-16.512735,-68.057358,Achumani,550000.0,2,Venta,1997.0,alto
0,4.0,0,3.0,310,3,-16.535515,-68.075829,Achumani,420000.0,2,Venta,1985.0,alto
0,6.0,0,5.0,380,4,-16.562698,-68.099228,Mallasilla,328000.0,2,Venta,2015.0,alto
0,3.0,0,3.0,187,2,-16.544007999999998,-68.054024,Chasquipampa,240000.0,2,Venta,,bajo
0,5.0,0,5.0,420,3,-16.524481,-68.112289,Obrajes,350000.0,2,Venta,2010.0,bajo
0,2.0,0,4.0,238,3,-16.525211,-68.107231,Obrajes,210000.0,2,Venta,1984.0,bajo
0,3.0,0,4.0,300,3,-16.560845999999998,-68.091507,Aranjuez,350000.0,2,Venta,,moderado
0,7.0,0,4.0,650,5,-16.556341,-68.09605400000001,Aranjuez,890000.0,2,Venta,,moderado
0,7.0,0,6.0,408,1,-16.521027,-68.0821,Koani,350000.0,1,Venta,2018.0,bajo
0,4.0,0,3.0,300,2,-16.547216,-68.06343100000001,Cota Cota,257000.0,1,Venta,,moderado
0,3.0,0,3.0,305,2,-16.502466000000002,-68.081032,Irpavi,160000.0,1,Venta,2014.0,moderado
0,5.0,0,4.0,385,2,-16.521849,-68.060928,Achumani,369000.0,2,Venta,1990.0,alto
0,6.0,0,5.0,380,3,-16.537891000000002,-68.043816,Chasquipampa,299000.0,1,Venta,2019.0,bajo
0,3.0,0,4.0,220,1,-16.543034,-68.086189,Calacoto,415000.0,1,Venta,1975.0,bajo
0,5.0,0,3.0,500,3,-16.512541,-68.057106,Achumani,550000.0,2,Venta,2014.0,alto
0,5.0,0,3.0,250,2,-16.526332999999997,-68.06279,Achumani,280000.0,1,Venta,2018.0,alto
0,3.0,0,5.0,195,0,-16.505342000000002,-68.136749,San Pedro,230000.0,2,Venta,,moderado
0,1.0,0,3.0,200,0,-16.51502,-68.131523,Sopocachi,200000.0,2,Venta,1998.0,moderado
0,8.0,0,13.0,600,1,-16.513018,-68.14076999999999,Tembladerani,490000.0,2,Venta,1995.0,moderado
0,3.0,0,3.0,407,2,-16.55435,-68.08129100000001,La Florida,315000.0,1,Venta,2016.0,moderado
0,7.0,0,6.0,750,4,-16.528576,-68.092621,San Alberto,650000.0,1,Venta,2002.0,alto
0,6.0,0,4.0,385,3,-16.516356,-68.061913,Achumani,296000.0,2,Venta,2007.0,alto
0,4.0,0,3.0,250,2,-16.525881,-68.063263,Achumani,286000.0,1,Venta,2018.0,alto
0,3.0,0,4.0,243,3,-16.533511999999998,-68.077148,Achumani,295000.0,2,Venta,,alto
0,7.0,0,6.0,750,4,-16.532215,-68.091064,San Alberto,650000.0,1,Venta,2002.0,alto
0,7.0,0,6.0,506,3,-16.526460999999998,-68.07463100000001,Achumani,377000.0,2,Venta,1992.0,alto
0,3.0,0,4.0,350,4,-16.517838,-68.083603,Alto Irpavi,340000.0,2,Venta,,bajo
0,4.0,0,6.0,300,0,-16.50618,-68.139709,San Pedro,230000.0,2,Venta,1995.0,moderado
0,4.0,0,5.0,415,3,-16.522291,-68.057396,Achumani,380000.0,2,Venta,2004.0,alto
0,5.0,0,8.0,1000,0,-16.48605,-68.137466,Centro,700000.0,2,Venta,1968.0,bajo
0,6.0,0,6.0,354,3,-16.533255,-68.080299,Koani,350000.0,2,Venta,,bajo
0,8.0,0,7.0,550,2,-16.509914000000002,-68.129486,Sopocachi,639999.0,2,Venta,1990.0,moderado
0,6.0,0,6.0,354,3,-16.533255,-68.080299,Koani,350000.0,2,Venta,,bajo
0,5.0,0,4.0,339,2,-16.5411,-68.054459,Chasquipampa,305000.0,2,Venta,,bajo
0,6.0,0,10.0,434,5,-16.535917,-68.104675,Seguencoma,200000.0,2,Venta,,bajo
0,7.0,0,6.0,452,4,-16.531303,-68.091599,San Alberto,650000.0,2,Venta,2002.0,alto
0,3.0,0,3.0,565,0,-16.484811999999998,-68.14502,Centro,280000.0,2,Venta,,bajo
0,2.0,0,3.0,171,2,-16.518978,-68.064316,Achumani,285000.0,2,Venta,1998.0,alto
0,15.0,0,13.0,1438,8,-16.544447,-68.065163,Cota Cota,1400000.0,2,Venta,,moderado
0,4.0,0,3.0,444,4,-16.544447,-68.065163,Cota Cota,470000.0,2,Venta,,moderado
0,4.0,0,4.0,270,2,-16.548105,-68.064255,Cota Cota,320000.0,2,Venta,2017.0,moderado
0,4.0,0,4.0,304,2,-16.544447,-68.065163,Cota Cota,370000.0,2,Venta,,moderado
0,8.0,0,6.0,690,2,-16.544395,-68.065979,Cota Cota,610000.0,2,Venta,,moderado
0,4.0,0,6.0,285,3,-16.508123,-68.085663,Irpavi,270000.0,2,Venta,2014.0,moderado
0,8.0,0,5.0,597,2,-16.527393,-68.08873,Irpavi,390000.0,2,Venta,,moderado
0,5.0,0,4.0,374,2,-16.520982999999998,-68.084923,Irpavi,315000.0,2,Venta,2009.0,moderado
0,4.0,0,4.0,435,2,-16.53327,-68.09073599999999,San Alberto,570000.0,2,Venta,2007.0,alto
0,5.0,0,6.0,248,4,-16.539351999999997,-68.049644,Chasquipampa,200000.0,2,Venta,2015.0,bajo
0,5.0,0,5.0,400,3,-16.523371,-68.07356300000001,Alto Irpavi,270000.0,2,Venta,2015.0,bajo
0,6.0,0,4.0,320,4,-16.547251,-68.077873,Auquisamaña,420000.0,1,Venta,,bajo
0,1.0,0,3.0,90,0,-16.49021,-68.12718199999999,Miraflores,110000.0,2,Venta,1980.0,muy bajo
0,4.0,0,4.0,185,1,-16.601361999999998,-68.07060200000001,Mallasa,165000.0,1,Venta,2018.0,alto
0,4.0,0,3.0,300,3,-16.521379,-68.062744,Achumani,315000.0,2,Venta,,alto
0,3.0,0,3.0,250,2,-16.525921,-68.08575400000001,Irpavi,320000.0,2,Venta,2013.0,moderado
0,6.0,0,12.0,561,0,-16.475327,-68.128036,Villa Fatima,255000.0,1,Venta,2010.0,bajo
0,3.0,0,3.0,239,1,-16.543375,-68.060677,Cota Cota,185000.0,2,Venta,,moderado
0,5.0,0,4.0,330,3,-16.522072,-68.062073,Achumani,395000.0,2,Venta,,alto
0,2.0,0,8.0,100,4,-16.494308,-68.16394,El Tejar,135000.0,2,Venta,2018.0,moderado
0,3.0,0,3.0,239,1,-16.538771,-68.065552,Cota Cota,185000.0,2,Venta,,moderado
0,6.0,0,7.0,570,2,-16.54166,-68.05275,Chasquipampa,420000.0,2,Venta,,bajo
0,4.0,0,3.0,300,3,-16.519772,-68.061249,Achumani,315000.0,2,Venta,,alto
0,5.0,0,4.0,450,4,-16.524893,-68.06781,Achumani,790000.0,2,Venta,2013.0,alto
0,2.0,0,5.0,350,4,-16.544495,-68.09585600000001,Seguencoma,600000.0,2,Venta,1980.0,bajo
0,4.0,0,3.0,393,3,-16.544453,-68.07309000000001,Los Pinos,220000.0,2,Venta,,moderado
0,3.0,0,5.0,257,1,-16.519955,-68.103065,Alto Obrajes,218000.0,2,Venta,1994.0,moderado
0,4.0,0,4.0,500,6,-16.529156,-68.101334,Obrajes,1230000.0,2,Venta,1988.0,bajo
0,2.0,0,4.0,235,2,-16.515409,-68.09139300000001,Bolognia,230000.0,2,Venta,1994.0,bajo
0,5.0,0,4.0,375,2,-16.542542,-68.083496,Calacoto,410000.0,2,Venta,2001.0,bajo
0,6.0,0,7.0,570,2,-16.54166,-68.05275,Chasquipampa,420000.0,2,Venta,,bajo
0,5.0,0,4.0,260,2,-16.514717,-68.055153,Achumani,270000.0,1,Venta,2018.0,alto
0,8.0,0,5.0,519,1,-16.513247,-68.122124,San Jorge,600000.0,2,Venta,,muy bajo
0,3.0,0,7.0,345,3,-16.488766000000002,-68.116264,Villa Copacabana,250000.0,2,Venta,,muy bajo
0,4.0,0,4.0,318,2,-16.494156,-68.15522800000001,El Tejar,215000.0,2,Venta,,moderado
0,8.0,0,6.0,750,4,-16.495338,-68.14840699999999,El Tejar,775000.0,2,Venta,,moderado
0,4.0,0,4.0,327,0,-16.504194000000002,-68.14325699999999,San Pedro,130000.0,2,Venta,,moderado
0,3.0,0,3.0,180,5,-16.56741,-68.08976700000001,Mallasa,295000.0,2,Venta,,alto
0,2.0,0,4.0,400,0,-16.494526,-68.134377,Centro,550000.0,2,Venta,,bajo
0,3.0,0,3.0,629,3,-16.54397,-68.079086,San Miguel,1370000.0,2,Venta,,bajo
0,5.0,0,4.0,251,2,-16.526352,-68.062889,Achumani,278000.0,1,Venta,2018.0,alto
0,4.0,0,6.0,620,5,-16.517042,-68.086288,Irpavi,450000.0,2,Venta,1984.0,moderado
0,11.0,0,16.0,847,2,-16.502075,-68.139648,San Pedro,656000.0,2,Venta,1995.0,moderado
0,3.0,0,4.0,378,1,-16.511274,-68.08064300000001,Alto Irpavi,145000.0,1,Venta,,bajo
0,7.0,0,8.0,1174,6,-16.541216,-68.086235,Calacoto,1550000.0,2,Venta,,bajo
0,5.0,0,5.0,391,2,-16.54143,-68.057358,Cota Cota,220000.0,2,Venta,,moderado
0,2.0,0,7.0,200,0,-16.515511,-68.127075,Sopocachi,150000.0,2,Venta,,moderado
0,3.0,0,4.0,200,0,-16.503042,-68.14411199999999,San Pedro,170000.0,2,Venta,,moderado
0,5.0,0,5.0,550,5,-16.540701000000002,-68.07159399999999,Cota Cota,630000.0,2,Venta,,moderado
0,3.0,0,3.0,222,2,-16.520796,-68.062828,Achumani,235000.0,1,Venta,2019.0,alto
0,3.0,0,4.0,350,3,-16.531578,-68.06333199999999,Achumani,110000.0,1,Venta,2019.0,alto
0,4.0,0,5.0,274,2,-16.515293,-68.057785,Achumani,290000.0,2,Venta,2009.0,alto
0,5.0,0,4.0,285,1,-16.523369,-68.085587,Irpavi,195000.0,1,Venta,2019.0,moderado
0,4.0,0,6.0,300,2,-16.50082,-68.120857,Miraflores,265000.0,2,Venta,,muy bajo
0,4.0,0,3.0,298,3,-16.568514,-68.109566,Mallasilla,360000.0,2,Venta,2012.0,alto
0,3.0,0,4.0,230,4,-16.512489000000002,-68.086159,Irpavi,225000.0,2,Venta,1987.0,moderado
0,3.0,0,4.0,200,0,-16.501148,-68.120766,Miraflores,249000.0,2,Venta,,muy bajo
0,4.0,0,4.0,400,3,-16.525537,-68.09070600000001,Bolognia,515000.0,2,Venta,,bajo
0,9.0,0,7.0,630,8,-16.519709,-68.05686999999999,Achumani,780000.0,2,Venta,,alto
0,4.0,0,4.0,600,2,-16.505716,-68.122185,Miraflores,580000.0,2,Venta,1980.0,muy bajo
0,5.0,0,6.0,394,2,-16.52673,-68.063828,Achumani,460000.0,2,Venta,1997.0,alto
0,4.0,0,4.0,400,3,-16.525537,-68.09070600000001,Bolognia,515000.0,2,Venta,,bajo
0,4.0,0,4.0,226,2,-16.526707000000002,-68.051613,Achumani,155000.0,1,Venta,2014.0,alto
0,3.0,0,6.0,246,2,-16.477518,-68.117241,Villa Fatima,210000.0,2,Venta,2010.0,bajo
0,6.0,0,8.0,500,5,-16.526525,-68.095894,Obrajes,550000.0,2,Venta,2009.0,bajo
0,3.0,0,4.0,260,6,-16.667360000000002,-68.018051,Mecapaca,230000.0,2,Venta,2014.0,alto
0,4.0,0,4.0,332,2,-16.522417,-68.05938,Achumani,234000.0,2,Venta,,alto
0,6.0,0,6.0,790,4,-16.488676,-68.123138,Miraflores,550000.0,2,Venta,,muy bajo
0,4.0,0,4.0,400,2,-16.541656,-68.055672,Cota Cota,380000.0,2,Venta,,moderado
0,4.0,0,3.0,304,0,-16.528906,-68.08470200000001,Irpavi,500000.0,2,Venta,,moderado
0,6.0,0,4.0,385,2,-16.523258,-68.08734100000001,Irpavi,349000.0,2,Venta,,moderado
